,id,food_id,nutrient_id,amount,min,max,median
12740,34494083,2710837,1098,0.05413,0.0344,0.0851,0.052
12741,34494094,2710837,1176,0.0,0.0,0.0,0.0
12742,34494085,2710837,1004,0.2825,0.14,0.41,0.285
12743,34494092,2710837,1014,0.0,0.0,0.0,0.0
12744,34494093,2710837,1079,1.346,0.78,1.74,1.425
12745,34494089,2710837,1011,0.0,0.0,0.0,0.0
12746,34494086,2710837,1101,0.04039,0.0248,0.0577,0.03995
12747,34494090,2710837,1012,3.509,2.84,4.1,3.54
12748,34494077,2710837,1090,6.615,5.55,7.63,6.545
12749,34494088,2710837,1010,4.455,3.33,5.42,4.49
12750,34494087,2710837,1007,0.7438,0.29,1.69,0.605
12751,34494095,2710837,1051,84.94,82.65,88.0,84.04
12752,34494078,2710837,1091,18.63,15.5,21.9,18.85
12753,34494091,2710837,1013,0.0,0.0,0.0,0.0
12754,34494081,2710837,1095,0.04518,0.0,0.091,0.05535
12755,34494080,2710837,1093,0.0,0.0,0.0,0.0
12756,34494082,2710837,1002,0.0925,0.04,0.13,0.095
12757,34494084,2710837,1162,1.824,1.06,3.23,1.67
12758,34494079,2710837,1092,186.3,158.0,203.0,194.0
12759,34494283,2710838,2048,359.99995,,,
12760,34494282,2710838,2047,369.828,,,
12761,34494281,2710838,1005,76.1545,,,
12762,34494280,2710838,1003,8.5625,7.375,10.1875,8.40625
12763,34494138,2710838,1090,125.5,112.0,147.0,122.0
12764,34494154,2710838,1051,10.51,9.97,11.44,10.4
12765,34494137,2710838,1089,1.198,0.854,1.99,1.115
12766,34494153,2710838,1176,4.788,3.5,5.5,4.8
12767,34494143,2710838,1002,1.37,1.18,1.63,1.345
12768,34494145,2710838,1004,3.44,3.18,3.66,3.47
12769,34494155,2710838,1087,9.224,7.81,10.2,9.22
12770,34494140,2710838,1092,245.1,230.0,272.0,244.0
12771,34494147,2710838,1101,2.629,2.0,3.03,2.75
12772,34494149,2710838,1007,1.333,1.2,1.51,1.325
12773,34494144,2710838,1098,0.269,0.193,0.425,0.2415
12774,34494146,2710838,1165,0.3388,0.25,0.48,0.315
12775,34494142,2710838,1095,2.563,1.58,4.34,2.23
12776,34494152,2710838,1079,4.198,3.25,4.95,4.21
12777,34494141,2710838,1093,0.4375,0.0,3.5,0.0
12778,34494151,2710838,1175,0.1368,0.084,0.195,0.117
12779,34494139,2710838,1091,313.9,285.0,365.0,307.5
12780,34494148,2710838,1167,6.676,5.82,8.08,6.52
12781,34494150,2710838,1009,70.81,69.0,71.89,71.12
12782,34494287,2710839,2048,364.50325,,,
12783,34494286,2710839,2047,402.787,,,
12784,34494285,2710839,1005,68.69525,,,
12785,34494284,2710839,1003,11.16875,8.1875,14.375,10.8125
12786,34494131,2710839,1009,32.74,19.8,38.94,37.2
12787,34494120,2710839,1091,517.1,374.0,747.0,480.8
12788,34494121,2710839,1092,851.5,726.0,1060.0,810.0
12789,34494135,2710839,1051,7.424,6.72,8.66,7.26
12790,34494134,2710839,1176,108.9,95.8,126.0,106.0
12791,34494124,2710839,1002,1.787,1.31,2.3,1.73
12792,34494130,2710839,1007,3.453,2.88,4.05,3.43
12793,34494118,2710839,1089,14.21,7.88,20.5,13.85
12794,34494133,2710839,1079,34.95,30.21,43.94,33.05
12795,34494129,2710839,1167,24.65,17.4,33.8,24.1
12796,34494125,2710839,1098,0.8408,0.606,1.04,0.866
12797,34494126,2710839,1004,9.259,7.68,12.33,9.07
12798,34494128,2710839,1101,3.806,2.66,4.59,3.77
12799,34494122,2710839,1093,2.915,0.0,6.14,3.16
12800,34494123,2710839,1095,4.4,3.8,5.19,4.48
12801,34494136,2710839,1087,61.66,46.4,89.7,56.6
12802,34494119,2710839,1090,273.5,217.0,416.7,255.0
12803,34494132,2710839,1175,0.4084,0.263,0.571,0.4015
12804,34494127,2710839,1165,0.5563,0.35,0.98,0.49
12805,34494291,2710840,2048,349.558015,,,
12806,34494290,2710840,2047,364.018,,,
12807,34494289,2710840,1005,73.5065,,,
12808,34494288,2710840,1003,10.2125,7.9375,12.4375,10.1875
12809,34493938,2710840,1002,1.634,1.27,1.99,1.63
12810,34493946,2710840,1175,0.1331,0.089,0.165,0.1345
12811,34493950,2710840,1087,7.894,6.33,12.5,7.16
12812,34493945,2710840,1009,69.67,67.29,71.49,69.59
12813,34493948,2710840,1176,9.013,6.0,12.9,7.8
12814,34493936,2710840,1093,0.0,0.0,0.0,0.0
12815,34493947,2710840,1079,3.299,2.64,4.63,3.145
12816,34493934,2710840,1091,245.8,135.0,311.0,257.5
12817,34493942,2710840,1101,1.178,0.771,1.53,1.145
12818,34493939,2710840,1098,0.2138,0.17,0.325,0.1995
12819,34493935,2710840,1092,273.9,185.0,332.0,277.0
12820,34493943,2710840,1167,2.853,1.8,4.4,2.605
12821,34493932,2710840,1089,2.225,1.4,2.61,2.33
12822,34493937,2710840,1095,1.318,0.845,1.66,1.32
12823,34493944,2710840,1007,1.173,0.69,1.54,1.195
12824,34493949,2710840,1051,11.87,10.51,13.14,11.97
12825,34493933,2710840,1090,107.0,56.1,133.0,111.0
12826,34493940,2710840,1004,3.238,2.16,3.94,3.36
12827,34493941,2710840,1165,0.3938,0.2,0.52,0.425
12828,34494295,2710841,2048,338.38971,,,
12829,34494294,2710841,2047,369.873,,,
12830,34494293,2710841,1005,74.872,,,
12831,34494292,2710841,1003,10.25,8.5625,12.3125,10.0625
12832,34493931,2710841,1087,7.45,5.74,12.4,6.9
12833,34493923,2710841,1101,1.178,0.869,1.44,1.18
12834,34493925,2710841,1007,1.163,0.71,1.4,1.175
12835,34493929,2710841,1176,8.963,3.8,14.5,8.4
12836,34493928,2710841,1079,3.916,2.64,4.83,3.955
12837,34493927,2710841,1175,0.1444,0.085,0.18,0.151
12838,34493913,2710841,1089,2.036,1.37,2.57,2.035
12839,34493916,2710841,1092,273.9,193.0,325.0,276.0
12840,34493914,2710841,1090,108.9,64.2,139.0,108.5
12841,34493921,2710841,1004,3.265,2.14,3.77,3.335
12842,34493924,2710841,1167,2.646,1.34,4.16,2.385
12843,34493926,2710841,1009,70.71,66.87,73.5,70.97
12844,34493917,2710841,1093,0.0,0.0,0.0,0.0
12845,34493918,2710841,1095,1.276,0.744,1.66,1.355
12846,34493920,2710841,1098,0.2084,0.15,0.315,0.189
12847,34493930,2710841,1051,10.45,8.61,12.38,10.25
12848,34493922,2710841,1165,0.4163,0.24,0.48,0.45
12849,34493915,2710841,1091,243.4,154.0,302.0,250.0
12850,34493919,2710841,1002,1.64,1.37,1.97,1.61
12851,34494299,2710842,2048,340.98918,,,
12852,34494298,2710842,2047,372.591,,,
12853,34494297,2710842,1005,73.57375,,,
12854,34494296,2710842,1003,10.08125,8.5,12.0625,10.09375
12855,34493985,2710842,1167,6.095,4.32,6.95,6.255
12856,34493981,2710842,1098,0.2995,0.245,0.438,0.2825
12857,34493989,2710842,1079,8.274,6.95,10.01,8.15
12858,34493992,2710842,1087,14.93,11.2,22.6,14.1
12859,34493984,2710842,1101,1.545,1.23,2.03,1.485
12860,34493982,2710842,1004,4.219,3.84,4.54,4.195
12861,34493991,2710842,1051,10.62,8.26,12.97,10.45
12862,34493986,2710842,1007,1.506,1.27,1.73,1.515
12863,34493975,2710842,1090,136.0,112.0,158.0,135.0
12864,34493990,2710842,1176,26.08,22.7,29.4,26.15
12865,34493974,2710842,1089,3.895,3.11,5.11,3.725
12866,34493988,2710842,1175,0.1906,0.148,0.22,0.195
12867,34493976,2710842,1091,294.1,226.0,340.0,300.0
12868,34493983,2710842,1165,0.45,0.39,0.54,0.445
12869,34493980,2710842,1002,1.613,1.36,1.93,1.615
12870,34493987,2710842,1009,65.58,63.82,66.32,65.82
12871,34493978,2710842,1093,0.3288,0.0,2.63,0.0
12872,34493977,2710842,1092,367.1,319.0,402.0,368.5
12873,34493979,2710842,1095,1.769,1.51,2.18,1.735
12874,34673867,2710843,1071,7.0,2.0,12.0,7.0
12875,34494304,2710843,1063,19.16633,,,
12876,34494303,2710843,2048,117.29613,,,
12877,34494302,2710843,2047,130.3432,,,
12878,34494301,2710843,1005,29.191425,,,
12879,34494300,2710843,1003,1.166875,1.0,1.375,1.1875
12880,34493957,2710843,1002,0.1867,0.16,0.22,0.19
12881,34493960,2710843,1004,0.99,0.58,1.46,0.945
12882,34493970,2710843,1079,1.792,1.52,2.19,1.735
12883,34493953,2710843,1091,28.92,24.1,43.0,26.7
12884,34493959,2710843,1162,19.08,8.07,28.4,18.9
12885,34493969,2710843,1014,0.05333,0.0,0.32,0.0
12886,34493955,2710843,1093,0.0,0.0,0.0,0.0
12887,34493963,2710843,1007,0.9417,0.79,1.1,0.94
12888,34493952,2710843,1090,31.73,27.1,37.2,32.05
12889,34493962,2710843,1166,0.1017,0.1,0.11,0.1
12890,34493964,2710843,1009,7.438,2.19,13.4,7.72
12891,34493973,2710843,1087,3.9,2.49,5.01,3.91
12892,34493967,2710843,1012,9.565,7.23,13.15,9.25
12893,34493972,2710843,1051,67.71,64.3,70.7,68.29
12894,34493965,2710843,1010,0.0,0.0,0.0,0.0
12895,34493971,2710843,1175,0.1958,0.167,0.231,0.193
12896,34493968,2710843,1013,0.0,0.0,0.0,0.0
12897,34493961,2710843,1101,0.2111,0.0903,0.469,0.1795
12898,34493958,2710843,1098,0.1028,0.0824,0.129,0.0993
12899,34493951,2710843,1089,0.3148,0.275,0.357,0.3115
12900,34493954,2710843,1092,408.2,351.0,478.0,405.0
12901,34493956,2710843,1095,0.1492,0.12,0.205,0.143
12902,34493966,2710843,1011,9.548,6.6,13.28,9.33
12903,34678175,2727566,1090,18.55,16.8,20.1,18.9
12904,34678185,2727566,1007,0.8888,0.82,0.96,0.89
12905,34678176,2727566,1091,152.5,137.0,164.0,156.0
12906,34678186,2727566,1051,75.29,74.72,76.16,75.19
12907,34678182,2727566,1002,2.937,2.751,3.095,2.908
12908,34678177,2727566,1092,244.1,212.0,277.0,246.0
12909,34678184,2727566,1101,0.00655,0.0,0.0142,0.00625
12910,34678180,2727566,1095,1.7,1.57,1.8,1.725
12911,34678183,2727566,1004,5.94,5.01,6.84,5.82
12912,34678179,2727566,1093,90.98,85.3,96.6,90.95
12913,34678181,2727566,1098,0.04426,0.036,0.0485,0.0457
12914,34678187,2727566,1087,8.285,6.93,10.2,7.88
12915,34678174,2727566,1089,0.6658,0.594,0.878,0.6375
12916,34678178,2727566,1253,94.55,88.6,101.3,92.5
12917,34678564,2727566,1003,18.35625,17.19375,19.34375,18.175
12918,34678565,2727566,1005,-0.47505,,,
12919,34678566,2727566,2047,124.9848,,,
12920,34678567,2727566,2048,130.121544,,,
12921,34678172,2727567,1051,68.87,67.1,70.4,69.08
12922,34678167,2727567,1098,0.03935,0.0378,0.042,0.03925
12923,34678171,2727567,1007,0.8463,0.79,0.87,0.855
12924,34678173,2727567,1087,5.726,4.12,8.09,5.26
12925,34678169,2727567,1004,13.35,12.04,14.62,13.3
12926,34678160,2727567,1089,0.5861,0.54,0.64,0.578
12927,34678166,2727567,1095,1.2,1.09,1.39,1.18
12928,34678168,2727567,1002,2.737,2.642,2.849,2.742
12929,34678162,2727567,1091,153.6,147.0,159.0,154.3
12930,34678164,2727567,1253,95.5,91.7,98.1,96.4
12931,34678161,2727567,1090,18.51,17.6,19.3,18.45
12932,34678170,2727567,1101,0.0032,0.0,0.0131,0.0
12933,34678165,2727567,1093,63.55,56.8,72.8,62.45
12934,34678163,2727567,1092,246.0,224.0,259.0,249.5
12935,34678568,2727567,1003,17.10625,16.5125,17.80625,17.1375
12936,34678569,2727567,1005,-0.17255,,,
12937,34678570,2727567,2047,187.8848,,,
12938,34678571,2727567,2048,192.792919,,,
12939,34678474,2727568,1002,2.945,2.791,3.104,2.936
12940,34678468,2727568,1091,132.8,126.0,145.0,131.5
12941,34678477,2727568,1007,0.7525,0.69,0.85,0.735
12942,34678473,2727568,1098,0.01053,0.0,0.0324,0.0
12943,34678479,2727568,1087,13.55,9.38,23.3,11.4
12944,34678472,2727568,1095,1.179,1.09,1.31,1.165
12945,34678467,2727568,1090,16.53,15.3,17.7,16.45
12946,34678475,2727568,1004,10.64,8.97,13.15,10.58
12947,34678469,2727568,1092,194.0,174.0,233.0,185.0
12948,34678478,2727568,1051,70.66,69.38,71.51,70.91
12949,34678476,2727568,1101,0.003188,0.0,0.013,0.0
12950,34678466,2727568,1089,0.5111,0.434,0.667,0.4655
12951,34678470,2727568,1253,98.88,92.5,110.0,96.85
12952,34678471,2727568,1093,84.14,71.6,93.6,86.3
12953,34678572,2727568,1003,18.40625,17.44375,19.4,18.35
12954,34678573,2727568,1005,-0.45875,,,
12955,34678574,2727568,2047,167.55,,,
12956,34678575,2727568,2048,172.792125,,,
12957,34678464,2727569,1051,73.2,71.34,74.75,73.32
12958,34678456,2727569,1253,75.38,71.7,78.7,76.1
12959,34678459,2727569,1098,0.00415,0.0,0.0249,0.0
12960,34678461,2727569,1004,4.777,3.47,6.3,4.535
12961,34678458,2727569,1095,0.6245,0.546,0.813,0.5855
12962,34678463,2727569,1007,1.045,1.02,1.08,1.04
12963,34678453,2727569,1090,25.4,24.6,27.0,25.15
12964,34678454,2727569,1091,203.6,197.0,213.0,203.3
12965,34678457,2727569,1093,48.07,45.2,52.1,47.6
12966,34678465,2727569,1087,6.898,4.35,11.0,5.99
12967,34678462,2727569,1101,0.002067,0.0,0.0124,0.0
12968,34678452,2727569,1089,0.3535,0.32,0.375,0.3625
12969,34678455,2727569,1092,332.5,324.0,343.0,330.0
12970,34678460,2727569,1002,3.425,3.359,3.514,3.405
12971,34678576,2727569,1003,21.40625,20.99375,21.9625,21.28125
12972,34678577,2727569,1005,-0.42825,,,
12973,34678578,2727569,2047,126.905,,,
12974,34678579,2727569,2048,132.8359,,,
12975,34678498,2727570,1253,75.02,67.7,80.0,74.55
12976,34678505,2727570,1007,0.8583,0.8,0.96,0.845
12977,34678499,2727570,1093,53.45,47.5,58.5,54.85
12978,34678500,2727570,1095,3.13,2.8,3.42,3.135
12979,34678501,2727570,1098,0.08482,0.066,0.115,0.0849
12980,34678503,2727570,1004,18.64,15.37,22.3,18.9
12981,34678504,2727570,1101,0.004283,0.0,0.0132,0.0
12982,34678507,2727570,1087,6.575,3.48,12.4,5.495
12983,34678497,2727570,1092,272.1,248.0,297.0,273.5
12984,34678502,2727570,1002,2.794,2.603,2.929,2.792
12985,34678495,2727570,1090,17.48,15.8,20.2,17.15
12986,34678496,2727570,1091,155.8,145.0,174.0,153.3
12987,34678494,2727570,1089,1.643,1.4,2.07,1.595
12988,34678506,2727570,1051,63.29,61.15,67.27,62.37
12989,34678580,2727570,1003,17.4625,16.26875,18.30625,17.45
12990,34678581,2727570,1005,-0.2508,,,
12991,34678582,2727570,2047,236.6068,,,
12992,34678583,2727570,2048,241.727079,,,
12993,34678482,2727571,1091,165.6,147.0,178.0,166.8
12994,34678486,2727571,1095,3.763,3.22,4.16,3.795
12995,34678480,2727571,1089,2.168,1.97,2.6,2.095
12996,34678488,2727571,1002,3.181,2.777,3.515,3.192
12997,34678489,2727571,1004,8.88,3.92,16.08,8.13
12998,34678493,2727571,1087,6.827,6.2,7.73,6.615
12999,34678490,2727571,1101,0.002067,0.0,0.0124,0.0
13000,34678491,2727571,1007,0.9483,0.87,1.04,0.94
13001,34678481,2727571,1090,18.47,16.0,20.0,18.55
13002,34678487,2727571,1098,0.07822,0.0602,0.0991,0.0773
13003,34678492,2727571,1051,70.44,64.98,74.06,70.98
13004,34678483,2727571,1092,301.1,268.0,330.0,303.3
13005,34678484,2727571,1253,64.52,59.4,68.0,65.8
13006,34678485,2727571,1093,55.7,41.6,71.4,55.2
13007,34678584,2727571,1003,19.88125,17.35625,21.96875,19.95
13008,34678585,2727571,1005,-0.14955,,,
13009,34678586,2727571,2047,158.8468,,,
13010,34678587,2727571,2048,164.411779,,,
13011,34678522,2727572,1089,1.608,1.23,2.27,1.52
13012,34678533,2727572,1007,0.9638,0.9,1.06,0.955
13013,34678526,2727572,1253,57.6,54.0,61.9,57.1
13014,34678527,2727572,1093,43.09,37.8,50.8,41.7
13015,34678530,2727572,1002,3.412,3.289,3.632,3.397
13016,34678523,2727572,1090,19.5,18.5,21.4,19.2
13017,34678531,2727572,1004,11.54,7.14,15.54,11.07
13018,34678535,2727572,1087,5.043,3.87,6.8,4.835
13019,34678529,2727572,1098,0.04304,0.0283,0.0555,0.04275
13020,34678524,2727572,1091,171.4,162.0,184.0,170.0
13021,34678534,2727572,1051,65.95,62.54,69.11,66.29
13022,34678532,2727572,1101,0.001563,0.0,0.0125,0.0
13023,34678528,2727572,1095,3.284,2.4,4.4,3.19
13024,34678525,2727572,1092,323.0,297.0,352.0,318.5
13025,34678588,2727572,1003,21.325,20.55625,22.7,21.23125
13026,34678589,2727572,1005,0.2212,,,
13027,34678590,2727572,2047,190.0448,,,
13028,34678591,2727572,2048,196.004594,,,
13029,34678517,2727573,1004,6.456,3.83,10.35,6.275
13030,34678521,2727573,1087,4.089,2.94,8.95,3.44
13031,34678511,2727573,1092,344.7,325.0,366.0,344.0
13032,34678516,2727573,1002,3.375,3.298,3.494,3.391
13033,34678514,2727573,1095,3.225,2.71,3.72,3.225
13034,34678508,2727573,1089,2.53,2.12,2.82,2.555
13035,34678518,2727573,1101,0.004775,0.0,0.0128,0.0
13036,34678509,2727573,1090,21.98,21.2,23.1,21.95
13037,34678519,2727573,1007,1.06,0.99,1.11,1.065
13038,34678512,2727573,1253,64.41,58.9,77.0,62.55
13039,34678520,2727573,1051,71.21,68.04,74.08,71.16
13040,34678513,2727573,1093,44.85,40.7,50.2,45.0
13041,34678515,2727573,1098,0.1046,0.0881,0.135,0.0958
13042,34678510,2727573,1091,189.7,183.0,200.0,188.0
13043,34678592,2727573,1003,21.09375,20.6125,21.8375,21.19375
13044,34678593,2727573,1005,0.18025,,,
13045,34678594,2727573,2047,143.2,,,
13046,34678595,2727573,2048,149.001,,,
13047,34678557,2727574,1098,0.07023,0.052,0.0886,0.06685
13048,34678553,2727574,1092,349.4,324.0,370.0,352.5
13049,34678552,2727574,1091,193.1,179.0,207.0,194.5
13050,34678550,2727574,1089,2.224,1.89,2.68,2.135
13051,34678551,2727574,1090,22.08,20.2,24.0,22.1
13052,34678555,2727574,1093,42.85,37.8,47.5,42.05
13053,34678556,2727574,1095,3.453,2.86,4.1,3.355
13054,34678558,2727574,1002,3.516,3.266,3.687,3.512
13055,34678554,2727574,1253,60.13,55.4,62.7,61.35
13056,34678563,2727574,1087,3.701,3.16,4.19,3.695
13057,34678562,2727574,1051,71.01,67.4,74.5,70.5
13058,34678560,2727574,1101,0.001563,0.0,0.0125,0.0
13059,34678559,2727574,1004,5.708,1.83,10.95,5.775
13060,34678561,2727574,1007,1.089,0.98,1.14,1.1
13061,34678596,2727574,1003,21.975,20.4125,23.04375,21.95
13062,34678597,2727574,1005,0.218,,,
13063,34678598,2727574,2047,140.144,,,
13064,34678599,2727574,2048,146.16307,,,
13065,34678600,321358,1008,229.0,,,
13066,34678601,321359,1008,50.0,,,
13067,34678602,321360,1008,27.0,,,
13068,34678603,321611,1008,20.0,,,
13069,34678604,321900,1008,32.0,,,
13070,34678605,322228,1008,43.0,,,
13071,34678606,322559,1008,34.0,,,
13072,34678607,322892,1008,60.0,,,
13073,34678608,323121,1008,314.0,,,
13074,34678609,323294,1008,621.0,,,
13075,34678610,323444,1008,157.0,,,
13076,34678611,323505,1008,35.0,,,
13077,34678612,323604,1008,150.0,,,
13078,34678613,323697,1008,48.0,,,
13079,34678614,323793,1008,376.0,,,
13080,34678615,324038,1008,29.0,,,
13081,34678616,324157,1008,329.0,,,
13082,34678617,324317,1008,289.0,,,
13083,34678618,324653,1008,12.0,,,
13084,34678619,324860,1008,597.0,,,
13085,34678620,325036,1008,420.0,,,
13086,34678621,325198,1008,366.0,,,
13087,34678622,325287,1008,37.0,,,
13088,34678623,325430,1008,42.0,,,
13089,34678624,325524,1008,612.0,,,
13090,34678625,325658,1008,322.0,,,
13091,34678626,325871,1008,270.0,,,
13092,34678627,325992,1008,169.0,,,
13093,34678628,326135,1008,393.0,,,
13094,34678629,326196,1008,36.0,,,
13095,34678630,326458,1008,37.0,,,
13096,34678631,326698,1008,61.0,,,
13097,34678632,326905,1008,249.0,,,
13098,34678633,327046,1008,58.0,,,
13099,34678634,327198,1008,34.0,,,
13100,34678635,327357,1008,39.0,,,
13101,34678636,327501,1008,47.0,,,
13102,34678637,327699,1008,31.0,,,
13103,34678638,327923,1008,17.0,,,
13104,34678639,328637,1008,408.0,,,
13105,34678640,328841,1008,84.0,,,
13106,34678641,329370,1008,298.0,,,
13107,34678642,329490,1008,576.0,,,
13108,34678643,329596,1008,297.0,,,
13109,34678644,329716,1008,654.0,,,
13110,34678645,329830,1008,326.0,,,
13111,34678646,330137,1008,61.0,,,
13112,34678647,330415,1008,83.0,,,
13113,34678648,330458,1008,833.0,,,
13114,34678649,330869,1008,220.0,,,
13115,34678650,331897,1008,156.0,,,
13116,34678651,331960,1008,166.0,,,
13117,34678652,332282,1008,45.0,,,
13118,34678653,332397,1008,106.0,,,
13119,34678654,332597,1008,57.0,,,
13120,34678655,332791,1008,130.0,,,
13121,34678656,332864,1008,346.0,,,
13122,34678657,333008,1008,430.0,,,
13123,34678658,333281,1008,18.0,,,
13124,34678659,333374,1008,74.0,,,
13125,34678660,333476,1008,56.0,,,
13126,34678661,334194,1008,90.0,,,
13127,34678662,334247,1008,385.0,,,
13128,34678663,334849,1008,155.0,,,
13129,34678664,334897,1008,176.0,,,
13130,34678665,334898,1008,122.0,,,
13131,34678666,334963,1008,123.0,,,
13132,34678667,335061,1008,219.0,,,
13133,34678668,335109,1008,145.0,,,
13134,34678669,335240,1008,254.0,,,
13135,34678670,746764,1008,37.0,,,
13136,34678671,746771,1008,47.0,,,
13137,34678672,746773,1008,57.0,,,
13138,34678673,747429,1008,373.0,,,
13139,34678674,747693,1008,103.0,,,
13140,34678675,747997,1008,55.0,,,
13141,34678676,748236,1008,334.0,,,
13142,34678677,748967,1008,147.0,,,
13143,34678678,789890,1008,375.0,,,
13144,34678679,789951,1008,367.0,,,
13145,34678680,790018,1008,370.0,,,
13146,34678681,790085,1008,346.0,,,
13147,34678682,790146,1008,372.0,,,
13148,34678683,790214,1008,369.0,,,
13149,34678684,790276,1008,372.0,,,
13150,34678685,790577,1008,42.0,,,
13151,34678686,790646,1008,36.0,,,
13152,34678687,790774,1008,85.0,,,
13153,34678688,790991,1008,97.0,,,
13154,34678689,1104647,1008,130.0,,,
13155,34678690,1104705,1008,339.0,,,
13156,34678691,1104766,1008,421.0,,,
13157,34678692,1104812,1008,368.0,,,
13158,34678693,1104867,1008,368.0,,,
13159,34678694,1104913,1008,367.0,,,
13160,34678695,1104962,1008,33.0,,,
13161,34678696,1105430,1008,56.0,,,
13162,34678697,1105547,1008,54.0,,,
13163,34678698,1105664,1008,53.0,,,
13164,34678699,1105781,1008,55.0,,,
13165,34678700,1105897,1008,58.0,,,
13166,34678701,1750337,1008,38.485,,,
13167,34678702,1750338,1008,14.5562,,,
13168,34678703,1750344,1008,35.107387,,,
13169,34678704,1750345,1008,33.31965,,,
13170,34678705,1750346,1008,36.3915875,,,
13171,34678706,1750347,1008,24.8732585,,,
13172,34678707,1750352,1008,20.72851125,,,
13173,34678708,1750353,1008,21.5796975,,,
13174,34678709,1750354,1008,18.95436075,,,
13175,34678710,2003586,1008,365.610744,,,
13176,34678711,2003587,1008,340.5831,,,
13177,34678712,2003588,1008,365.0310665,,,
13178,34678713,2003589,1008,365.9569125,,,
13179,34678714,2003590,1008,47.231814,,,
13180,34678715,2003591,1008,45.723,,,
13181,34678716,2003592,1008,64.513952,,,
13182,34678717,2003593,1008,64.64055,,,
13183,34678718,2003594,1008,31.298775,,,
13184,34678719,2003595,1008,39.830778,,,
13185,34678720,2003596,1008,19.92788125,,,
13186,34678721,2003597,1008,44.960839,,,
13187,34678722,2003598,1008,26.024813,,,
13188,34678723,2003599,1008,38.460412,,,
13189,34678724,2003600,1008,36.7150215,,,
13190,34678725,2003601,1008,23.722638,,,
13191,34678726,2003602,1008,30.9734625,,,
13192,34678727,2003603,1008,32.995442,,,
13193,34678728,2003604,1008,31.236476,,,
13194,34678729,2257044,1008,40.705,,,
13195,34678730,2257045,1008,19.33,,,
13196,34678731,2257046,1008,48.3298,,,
13197,34678732,2258586,1008,44.978589,,,
13198,34678733,2258587,1008,38.250983,,,
13199,34678734,2258588,1008,19.692148,,,
13200,34678735,2258589,1008,26.58104025,,,
13201,34678736,2258590,1008,26.98843175,,,
13202,34678737,2258591,1008,27.38430325,,,
13203,34678738,2259792,1008,42.9180362,,,
13204,34678739,2259793,1008,77.3185458,,,
13205,34678740,2259794,1008,94.507135,,,
13206,34678741,2259795,1008,404.763418,,,
13207,34678742,2259796,1008,273.472498,,,
13208,34678743,2261420,1008,577.62536,,,
13209,34678744,2261421,1008,386.429275,,,
13210,34678745,2261422,1008,352.682197,,,
13211,34678746,2262072,1008,589.383006,,,
13212,34678747,2262073,1008,648.374268,,,
13213,34678748,2262074,1008,602.510076,,,
13214,34678749,2262075,1008,514.44343,,,
13215,34678750,2263888,1008,51.412425,,,
13216,34678751,2263889,1008,57.384621,,,
13217,34678752,2263890,1008,77.151876,,,
13218,34678753,2263891,1008,71.939325,,,
